,0,1,2,3,4,5,6,7,8
3222,F0228/MID3,F0796/MID2,no,F0228,F0796,-1,-1,0,unrelated
3223,F0228/MID4,F0796/MID7,no,F0228,F0796,-1,-1,0,unrelated
3224,F0229/MID1,F0796/MID2,no,F0229,F0796,-1,-1,0,unrelated
3225,F0229/MID3,F0796/MID3,no,F0229,F0796,-1,-1,0,unrelated
3226,F0229/MID1,F0796/MID1,no,F0229,F0796,-1,-1,0,unrelated
3227,F0229/MID4,F0796/MID5,no,F0229,F0796,-1,-1,0,unrelated
3228,F0229/MID2,F0796/MID1,no,F0229,F0796,-1,-1,0,unrelated
3229,F0229/MID3,F0796/MID2,no,F0229,F0796,-1,-1,0,unrelated
3230,F0229/MID2,F0796/MID1,no,F0229,F0796,-1,-1,0,unrelated
3231,F0229/MID4,F0796/MID5,no,F0229,F0796,-1,-1,0,unrelated
3232,F0229/MID3,F0796/MID1,no,F0229,F0796,-1,-1,0,unrelated
3233,F0229/MID4,F0796/MID5,no,F0229,F0796,-1,-1,0,unrelated
3234,F0229/MID3,F0796/MID1,no,F0229,F0796,-1,-1,0,unrelated
3235,F0229/MID4,F0796/MID3,no,F0229,F0796,-1,-1,0,unrelated
3236,F0229/MID5,F0796/MID1,no,F0229,F0796,-1,-1,0,unrelated
3237,F0229/MID3,F0796/MID7,no,F0229,F0796,-1,-1,0,unrelated
3238,F0229/MID5,F0796/MID1,no,F0229,F0796,-1,-1,0,unrelated
3239,F0229/MID4,F0796/MID4,no,F0229,F0796,-1,-1,0,unrelated
3240,F0229/MID5,F0795/MID4,no,F0229,F0795,-1,-1,0,unrelated
3241,F0229/MID1,F0795/MID5,no,F0229,F0795,-1,-1,0,unrelated
3242,F0229/MID6,F0795/MID4,no,F0229,F0795,-1,-1,0,unrelated
3243,F0229/MID1,F0795/MID5,no,F0229,F0795,-1,-1,0,unrelated
3244,F0229/MID6,F0795/MID3,no,F0229,F0795,-1,-1,0,unrelated
3245,F0229/MID4,F0795/MID1,no,F0229,F0795,-1,-1,0,unrelated
3246,F0229/MID6,F0795/MID3,no,F0229,F0795,-1,-1,0,unrelated
3247,F0229/MID3,F0795/MID4,no,F0229,F0795,-1,-1,0,unrelated
3248,F0232/MID1,F0795/MID3,no,F0232,F0795,-1,-1,0,unrelated
3249,F0232/MID4,F0795/MID5,no,F0232,F0795,-1,-1,0,unrelated
3250,F0232/MID1,F0795/MID2,no,F0232,F0795,-1,-1,0,unrelated
3251,F0232/MID3,F0795/MID5,no,F0232,F0795,-1,-1,0,unrelated
3252,F0232/MID1,F0795/MID2,no,F0232,F0795,-1,-1,0,unrelated
3253,F0232/MID2,F0795/MID4,no,F0232,F0795,-1,-1,0,unrelated
3254,F0232/MID1,F0795/MID2,no,F0232,F0795,-1,-1,0,unrelated
3255,F0232/MID2,F0795/MID1,no,F0232,F0795,-1,-1,0,unrelated
3256,F0232/MID1,F0795/MID1,no,F0232,F0795,-1,-1,0,unrelated
3257,F0232/MID5,F0795/MID5,no,F0232,F0795,-1,-1,0,unrelated
3258,F0232/MID1,F0795/MID1,no,F0232,F0795,-1,-1,0,unrelated
3259,F0232/MID2,F0795/MID4,no,F0232,F0795,-1,-1,0,unrelated
3260,F0232/MID2,F0795/MID1,no,F0232,F0795,-1,-1,0,unrelated
3261,F0232/MID4,F0795/MID4,no,F0232,F0795,-1,-1,0,unrelated
3262,F0232/MID2,F0795/MID1,no,F0232,F0795,-1,-1,0,unrelated
3263,F0232/MID5,F0795/MID5,no,F0232,F0795,-1,-1,0,unrelated
3264,F0232/MID2,F0793/MID3,no,F0232,F0793,-1,-1,0,unrelated
3265,F0232/MID3,F0793/MID1,no,F0232,F0793,-1,-1,0,unrelated
3266,F0232/MID3,F0793/MID3,no,F0232,F0793,-1,-1,0,unrelated
3267,F0232/MID4,F0793/MID4,no,F0232,F0793,-1,-1,0,unrelated
3268,F0232/MID3,F0793/MID2,no,F0232,F0793,-1,-1,0,unrelated
3269,F0232/MID5,F0793/MID1,no,F0232,F0793,-1,-1,0,unrelated
3270,F0232/MID3,F0793/MID2,no,F0232,F0793,-1,-1,0,unrelated
3271,F0232/MID5,F0793/MID4,no,F0232,F0793,-1,-1,0,unrelated
3272,F0232/MID3,F0793/MID1,no,F0232,F0793,-1,-1,0,unrelated
3273,F0232/MID4,F0793/MID4,no,F0232,F0793,-1,-1,0,unrelated
3274,F0232/MID4,F0793/MID1,no,F0232,F0793,-1,-1,0,unrelated
3275,F0232/MID5,F0793/MID4,no,F0232,F0793,-1,-1,0,unrelated
3276,F0232/MID4,F0790/MID6,no,F0232,F0790,-1,-1,0,unrelated
3277,F0232/MID5,F0790/MID3,no,F0232,F0790,-1,-1,0,unrelated
3278,F0234/MID1,F0790/MID5,no,F0234,F0790,-1,-1,0,unrelated
3279,F0234/MID3,F0790/MID3,no,F0234,F0790,-1,-1,0,unrelated
3280,F0234/MID1,F0790/MID5,no,F0234,F0790,-1,-1,0,unrelated
3281,F0234/MID6,F0790/MID1,no,F0234,F0790,-1,-1,0,unrelated
3282,F0234/MID1,F0790/MID5,no,F0234,F0790,-1,-1,0,unrelated
3283,F0234/MID4,F0790/MID4,no,F0234,F0790,-1,-1,0,unrelated
3284,F0234/MID1,F0790/MID3,no,F0234,F0790,-1,-1,0,unrelated
3285,F0234/MID6,F0790/MID4,no,F0234,F0790,-1,-1,0,unrelated
3286,F0234/MID1,F0790/MID3,no,F0234,F0790,-1,-1,0,unrelated
3287,F0234/MID5,F0790/MID4,no,F0234,F0790,-1,-1,0,unrelated
3288,F0234/MID2,F0790/MID3,no,F0234,F0790,-1,-1,0,unrelated
3289,F0234/MID3,F0790/MID4,no,F0234,F0790,-1,-1,0,unrelated
3290,F0234/MID2,F0790/MID2,no,F0234,F0790,-1,-1,0,unrelated
3291,F0234/MID4,F0790/MID4,no,F0234,F0790,-1,-1,0,unrelated
3292,F0234/MID2,F0790/MID2,no,F0234,F0790,-1,-1,0,unrelated
3293,F0234/MID5,F0790/MID1,no,F0234,F0790,-1,-1,0,unrelated
3294,F0234/MID3,F0790/MID2,no,F0234,F0790,-1,-1,0,unrelated
3295,F0234/MID4,F0790/MID3,no,F0234,F0790,-1,-1,0,unrelated
3296,F0234/MID3,F0790/MID1,no,F0234,F0790,-1,-1,0,unrelated
3297,F0234/MID5,F0790/MID4,no,F0234,F0790,-1,-1,0,unrelated
3298,F0234/MID3,F0790/MID1,no,F0234,F0790,-1,-1,0,unrelated
3299,F0234/MID5,F0790/MID3,no,F0234,F0790,-1,-1,0,unrelated
3300,F0234/MID3,F0789/MID1,no,F0234,F0789,-1,-1,0,unrelated
3301,F0234/MID4,F0789/MID2,no,F0234,F0789,-1,-1,0,unrelated
3302,F0234/MID4,F0789/MID1,no,F0234,F0789,-1,-1,0,unrelated
3303,F0234/MID5,F0789/MID2,no,F0234,F0789,-1,-1,0,unrelated
3304,F0234/MID4,F0788/MID5,no,F0234,F0788,-1,-1,0,unrelated
3305,F0234/MID5,F0788/MID1,no,F0234,F0788,-1,-1,0,unrelated
3306,F0235/MID1,F0788/MID4,no,F0235,F0788,-1,-1,0,unrelated
3307,F0235/MID5,F0788/MID1,no,F0235,F0788,-1,-1,0,unrelated
3308,F0235/MID1,F0788/MID3,no,F0235,F0788,-1,-1,0,unrelated
3309,F0235/MID3,F0788/MID2,no,F0235,F0788,-1,-1,0,unrelated
3310,F0235/MID1,F0788/MID1,no,F0235,F0788,-1,-1,0,unrelated
3311,F0235/MID4,F0788/MID2,no,F0235,F0788,-1,-1,0,unrelated
3312,F0235/MID2,F0783/MID4,no,F0235,F0783,-1,-1,0,unrelated
3313,F0235/MID4,F0783/MID5,no,F0235,F0783,-1,-1,0,unrelated
3314,F0235/MID2,F0783/MID4,no,F0235,F0783,-1,-1,0,unrelated
3315,F0235/MID3,F0783/MID5,no,F0235,F0783,-1,-1,0,unrelated
3316,F0235/MID2,F0783/MID3,no,F0235,F0783,-1,-1,0,unrelated
3317,F0235/MID5,F0783/MID4,no,F0235,F0783,-1,-1,0,unrelated
3318,F0235/MID3,F0783/MID3,no,F0235,F0783,-1,-1,0,unrelated
3319,F0235/MID4,F0783/MID5,no,F0235,F0783,-1,-1,0,unrelated
3320,F0235/MID3,F0783/MID1,no,F0235,F0783,-1,-1,0,unrelated
3321,F0235/MID5,F0783/MID5,no,F0235,F0783,-1,-1,0,unrelated
3322,F0235/MID4,F0783/MID1,no,F0235,F0783,-1,-1,0,unrelated
3323,F0235/MID5,F0783/MID4,no,F0235,F0783,-1,-1,0,unrelated
3324,F0235/MID4,F0783/MID1,no,F0235,F0783,-1,-1,0,unrelated
3325,F0235/MID5,F0783/MID2,no,F0235,F0783,-1,-1,0,unrelated
3326,F0235/MID6,F0783/MID1,no,F0235,F0783,-1,-1,0,unrelated
3327,F0235/MID5,F0783/MID2,no,F0235,F0783,-1,-1,0,unrelated
3328,F0237/MID1,F0783/MID1,no,F0237,F0783,-1,-1,0,unrelated
3329,F0237/MID3,F0783/MID2,no,F0237,F0783,-1,-1,0,unrelated
3330,F0237/MID1,F0782/MID4,no,F0237,F0782,-1,-1,0,unrelated
3331,F0237/MID2,F0782/MID1,no,F0237,F0782,-1,-1,0,unrelated
3332,F0237/MID2,F0782/MID2,no,F0237,F0782,-1,-1,0,unrelated
3333,F0237/MID3,F0782/MID1,no,F0237,F0782,-1,-1,0,unrelated
3334,F0237/MID2,F0782/MID1,no,F0237,F0782,-1,-1,0,unrelated
3335,F0237/MID3,F0782/MID3,no,F0237,F0782,-1,-1,0,unrelated
3336,F0237/MID4,F0782/MID1,no,F0237,F0782,-1,-1,0,unrelated
3337,F0237/MID3,F0782/MID3,no,F0237,F0782,-1,-1,0,unrelated
3338,F0237/MID4,F0782/MID1,no,F0237,F0782,-1,-1,0,unrelated
3339,F0237/MID2,F0782/MID3,no,F0237,F0782,-1,-1,0,unrelated
3340,F0237/MID5,F0781/MID3,no,F0237,F0781,-1,-1,0,unrelated
3341,F0237/MID3,F0781/MID1,no,F0237,F0781,-1,-1,0,unrelated
3342,F0237/MID5,F0781/MID3,no,F0237,F0781,-1,-1,0,unrelated
3343,F0237/MID2,F0781/MID2,no,F0237,F0781,-1,-1,0,unrelated
3344,F0237/MID5,F0781/MID1,no,F0237,F0781,-1,-1,0,unrelated
3345,F0237/MID1,F0781/MID2,no,F0237,F0781,-1,-1,0,unrelated
3346,F0237/MID6,F0781/MID1,no,F0237,F0781,-1,-1,0,unrelated
3347,F0237/MID3,F0781/MID2,no,F0237,F0781,-1,-1,0,unrelated
3348,F0237/MID6,F0780/MID3,no,F0237,F0780,-1,-1,0,unrelated
3349,F0237/MID2,F0780/MID1,no,F0237,F0780,-1,-1,0,unrelated
3350,F0237/MID6,F0780/MID2,no,F0237,F0780,-1,-1,0,unrelated
3351,F0237/MID1,F0780/MID1,no,F0237,F0780,-1,-1,0,unrelated
3352,F0239/MID1,F0779/MID3,no,F0239,F0779,-1,-1,0,unrelated
3353,F0239/MID4,F0779/MID4,no,F0239,F0779,-1,-1,0,unrelated
3354,F0239/MID1,F0779/MID3,no,F0239,F0779,-1,-1,0,unrelated
3355,F0239/MID3,F0779/MID4,no,F0239,F0779,-1,-1,0,unrelated
3356,F0239/MID1,F0779/MID2,no,F0239,F0779,-1,-1,0,unrelated
3357,F0239/MID2,F0779/MID3,no,F0239,F0779,-1,-1,0,unrelated
3358,F0239/MID1,F0779/MID2,no,F0239,F0779,-1,-1,0,unrelated
3359,F0239/MID4,F0779/MID4,no,F0239,F0779,-1,-1,0,unrelated
3360,F0239/MID1,F0779/MID2,no,F0239,F0779,-1,-1,0,unrelated
3361,F0239/MID4,F0779/MID3,no,F0239,F0779,-1,-1,0,unrelated
3362,F0239/MID1,F0779/MID2,no,F0239,F0779,-1,-1,0,unrelated
3363,F0239/MID2,F0779/MID4,no,F0239,F0779,-1,-1,0,unrelated
3364,F0239/MID1,F0779/MID2,no,F0239,F0779,-1,-1,0,unrelated
3365,F0239/MID3,F0779/MID4,no,F0239,F0779,-1,-1,0,unrelated
3366,F0239/MID1,F0779/MID2,no,F0239,F0779,-1,-1,0,unrelated
3367,F0239/MID3,F0779/MID3,no,F0239,F0779,-1,-1,0,unrelated
3368,F0239/MID2,F0779/MID1,no,F0239,F0779,-1,-1,0,unrelated
3369,F0239/MID3,F0779/MID3,no,F0239,F0779,-1,-1,0,unrelated
3370,F0239/MID2,F0779/MID1,no,F0239,F0779,-1,-1,0,unrelated
3371,F0239/MID4,F0779/MID2,no,F0239,F0779,-1,-1,0,unrelated
3372,F0239/MID2,F0779/MID1,no,F0239,F0779,-1,-1,0,unrelated
3373,F0239/MID4,F0779/MID4,no,F0239,F0779,-1,-1,0,unrelated
3374,F0239/MID2,F0778/MID4,no,F0239,F0778,-1,-1,0,unrelated
3375,F0239/MID4,F0778/MID3,no,F0239,F0778,-1,-1,0,unrelated
3376,F0239/MID2,F0778/MID3,no,F0239,F0778,-1,-1,0,unrelated
3377,F0239/MID3,F0778/MID1,no,F0239,F0778,-1,-1,0,unrelated
3378,F0239/MID2,F0776/MID4,no,F0239,F0776,-1,-1,0,unrelated
3379,F0239/MID3,F0776/MID1,no,F0239,F0776,-1,-1,0,unrelated
3380,F0239/MID3,F0776/MID2,no,F0239,F0776,-1,-1,0,unrelated
3381,F0239/MID4,F0776/MID3,no,F0239,F0776,-1,-1,0,unrelated
3382,F0239/MID3,F0776/MID1,no,F0239,F0776,-1,-1,0,unrelated
3383,F0239/MID4,F0776/MID3,no,F0239,F0776,-1,-1,0,unrelated
3384,F0241/MID1,F0774/MID6,no,F0241,F0774,-1,-1,0,unrelated
3385,F0241/MID4,F0774/MID4,no,F0241,F0774,-1,-1,0,unrelated
3386,F0241/MID1,F0774/MID6,no,F0241,F0774,-1,-1,0,unrelated
3387,F0241/MID3,F0774/MID3,no,F0241,F0774,-1,-1,0,unrelated
3388,F0241/MID2,F0774/MID6,no,F0241,F0774,-1,-1,0,unrelated
3389,F0241/MID4,F0774/MID7,no,F0241,F0774,-1,-1,0,unrelated
3390,F0241/MID2,F0774/MID6,no,F0241,F0774,-1,-1,0,unrelated
3391,F0241/MID3,F0774/MID1,no,F0241,F0774,-1,-1,0,unrelated
3392,F0241/MID3,F0774/MID5,no,F0241,F0774,-1,-1,0,unrelated
3393,F0241/MID4,F0774/MID1,no,F0241,F0774,-1,-1,0,unrelated
3394,F0241/MID3,F0774/MID5,no,F0241,F0774,-1,-1,0,unrelated
3395,F0241/MID4,F0774/MID7,no,F0241,F0774,-1,-1,0,unrelated
3396,F0241/MID3,F0774/MID5,no,F0241,F0774,-1,-1,0,unrelated
3397,F0241/MID4,F0774/MID4,no,F0241,F0774,-1,-1,0,unrelated
3398,F0242/MID1,F0774/MID5,no,F0242,F0774,-1,-1,0,unrelated
3399,F0242/MID5,F0774/MID3,no,F0242,F0774,-1,-1,0,unrelated
3400,F0242/MID1,F0774/MID3,no,F0242,F0774,-1,-1,0,unrelated
3401,F0242/MID3,F0774/MID4,no,F0242,F0774,-1,-1,0,unrelated
3402,F0242/MID1,F0774/MID3,no,F0242,F0774,-1,-1,0,unrelated
3403,F0242/MID4,F0774/MID4,no,F0242,F0774,-1,-1,0,unrelated
3404,F0242/MID2,F0774/MID2,no,F0242,F0774,-1,-1,0,unrelated
3405,F0242/MID3,F0774/MID4,no,F0242,F0774,-1,-1,0,unrelated
3406,F0242/MID4,F0774/MID2,no,F0242,F0774,-1,-1,0,unrelated
3407,F0242/MID5,F0774/MID3,no,F0242,F0774,-1,-1,0,unrelated
3408,F0242/MID4,F0774/MID1,no,F0242,F0774,-1,-1,0,unrelated
3409,F0242/MID5,F0774/MID4,no,F0242,F0774,-1,-1,0,unrelated
3410,F0242/MID4,F0774/MID1,no,F0242,F0774,-1,-1,0,unrelated
3411,F0242/MID5,F0774/MID3,no,F0242,F0774,-1,-1,0,unrelated
3412,F0246/MID1,F0774/MID1,no,F0246,F0774,-1,-1,0,unrelated
3413,F0246/MID7,F0774/MID7,no,F0246,F0774,-1,-1,0,unrelated
3414,F0246/MID1,F0774/MID1,no,F0246,F0774,-1,-1,0,unrelated
3415,F0246/MID7,F0774/MID7,no,F0246,F0774,-1,-1,0,unrelated
3416,F0246/MID1,F0773/MID6,no,F0246,F0773,-1,-1,0,unrelated
3417,F0246/MID2,F0773/MID4,no,F0246,F0773,-1,-1,0,unrelated
3418,F0246/MID1,F0773/MID6,no,F0246,F0773,-1,-1,0,unrelated
3419,F0246/MID7,F0773/MID3,no,F0246,F0773,-1,-1,0,unrelated
3420,F0246/MID1,F0773/MID6,no,F0246,F0773,-1,-1,0,unrelated
3421,F0246/MID4,F0773/MID2,no,F0246,F0773,-1,-1,0,unrelated
3422,F0246/MID3,F0773/MID6,no,F0246,F0773,-1,-1,0,unrelated
3423,F0246/MID4,F0773/MID1,no,F0246,F0773,-1,-1,0,unrelated
3424,F0246/MID5,F0773/MID5,no,F0246,F0773,-1,-1,0,unrelated
3425,F0246/MID1,F0773/MID1,no,F0246,F0773,-1,-1,0,unrelated
3426,F0246/MID5,F0773/MID5,no,F0246,F0773,-1,-1,0,unrelated
3427,F0246/MID7,F0773/MID2,no,F0246,F0773,-1,-1,0,unrelated
3428,F0246/MID5,F0773/MID5,no,F0246,F0773,-1,-1,0,unrelated
3429,F0246/MID2,F0773/MID4,no,F0246,F0773,-1,-1,0,unrelated
3430,F0246/MID5,F0773/MID5,no,F0246,F0773,-1,-1,0,unrelated
3431,F0246/MID4,F0773/MID3,no,F0246,F0773,-1,-1,0,unrelated
3432,F0246/MID6,F0773/MID2,no,F0246,F0773,-1,-1,0,unrelated
3433,F0246/MID7,F0773/MID3,no,F0246,F0773,-1,-1,0,unrelated
3434,F0246/MID6,F0773/MID2,no,F0246,F0773,-1,-1,0,unrelated
3435,F0246/MID4,F0773/MID3,no,F0246,F0773,-1,-1,0,unrelated
3436,F0246/MID6,F0773/MID1,no,F0246,F0773,-1,-1,0,unrelated
3437,F0246/MID2,F0773/MID3,no,F0246,F0773,-1,-1,0,unrelated
3438,F0247/MID1,F0773/MID1,no,F0247,F0773,-1,-1,0,unrelated
3439,F0247/MID3,F0773/MID4,no,F0247,F0773,-1,-1,0,unrelated
3440,F0247/MID2,F0773/MID1,no,F0247,F0773,-1,-1,0,unrelated
3441,F0247/MID3,F0773/MID2,no,F0247,F0773,-1,-1,0,unrelated
3442,F0249/MID1,F0773/MID1,no,F0249,F0773,-1,-1,0,unrelated
3443,F0249/MID4,F0773/MID2,no,F0249,F0773,-1,-1,0,unrelated
3444,F0249/MID1,F0773/MID1,no,F0249,F0773,-1,-1,0,unrelated
3445,F0249/MID5,F0773/MID3,no,F0249,F0773,-1,-1,0,unrelated
3446,F0249/MID1,F0771/MID5,no,F0249,F0771,-1,-1,0,unrelated
3447,F0249/MID9,F0771/MID6,no,F0249,F0771,-1,-1,0,unrelated
3448,F0249/MID1,F0771/MID5,no,F0249,F0771,-1,-1,0,unrelated
3449,F0249/MID10,F0771/MID6,no,F0249,F0771,-1,-1,0,unrelated
3450,F0249/MID2,F0771/MID5,no,F0249,F0771,-1,-1,0,unrelated
3451,F0249/MID3,F0771/MID6,no,F0249,F0771,-1,-1,0,unrelated
3452,F0249/MID4,F0771/MID4,no,F0249,F0771,-1,-1,0,unrelated
3453,F0249/MID10,F0771/MID5,no,F0249,F0771,-1,-1,0,unrelated
3454,F0249/MID4,F0771/MID4,no,F0249,F0771,-1,-1,0,unrelated
3455,F0249/MID10,F0771/MID6,no,F0249,F0771,-1,-1,0,unrelated
3456,F0249/MID4,F0771/MID4,no,F0249,F0771,-1,-1,0,unrelated
3457,F0249/MID10,F0771/MID6,no,F0249,F0771,-1,-1,0,unrelated
3458,F0249/MID5,F0771/MID4,no,F0249,F0771,-1,-1,0,unrelated
3459,F0249/MID9,F0771/MID6,no,F0249,F0771,-1,-1,0,unrelated
3460,F0249/MID6,F0771/MID4,no,F0249,F0771,-1,-1,0,unrelated
3461,F0249/MID5,F0771/MID5,no,F0249,F0771,-1,-1,0,unrelated
3462,F0249/MID6,F0771/MID3,no,F0249,F0771,-1,-1,0,unrelated
3463,F0249/MID9,F0771/MID4,no,F0249,F0771,-1,-1,0,unrelated
3464,F0249/MID7,F0771/MID3,no,F0249,F0771,-1,-1,0,unrelated
3465,F0249/MID4,F0771/MID5,no,F0249,F0771,-1,-1,0,unrelated
3466,F0249/MID7,F0771/MID3,no,F0249,F0771,-1,-1,0,unrelated
3467,F0249/MID10,F0771/MID6,no,F0249,F0771,-1,-1,0,unrelated
3468,F0249/MID8,F0771/MID3,no,F0249,F0771,-1,-1,0,unrelated
3469,F0249/MID9,F0771/MID5,no,F0249,F0771,-1,-1,0,unrelated
3470,F0251/MID1,F0771/MID3,no,F0251,F0771,-1,-1,0,unrelated
3471,F0251/MID2,F0771/MID6,no,F0251,F0771,-1,-1,0,unrelated
3472,F0251/MID1,F0771/MID3,no,F0251,F0771,-1,-1,0,unrelated
3473,F0251/MID3,F0771/MID4,no,F0251,F0771,-1,-1,0,unrelated
3474,F0251/MID1,F0771/MID3,no,F0251,F0771,-1,-1,0,unrelated
3475,F0251/MID3,F0771/MID5,no,F0251,F0771,-1,-1,0,unrelated
3476,F0251/MID1,F0771/MID3,no,F0251,F0771,-1,-1,0,unrelated
3477,F0251/MID6,F0771/MID4,no,F0251,F0771,-1,-1,0,unrelated
3478,F0251/MID1,F0771/MID2,no,F0251,F0771,-1,-1,0,unrelated
3479,F0251/MID6,F0771/MID3,no,F0251,F0771,-1,-1,0,unrelated
3480,F0251/MID1,F0771/MID2,no,F0251,F0771,-1,-1,0,unrelated
3481,F0251/MID2,F0771/MID5,no,F0251,F0771,-1,-1,0,unrelated
3482,F0251/MID1,F0771/MID2,no,F0251,F0771,-1,-1,0,unrelated
3483,F0251/MID8,F0771/MID6,no,F0251,F0771,-1,-1,0,unrelated
3484,F0251/MID1,F0771/MID2,no,F0251,F0771,-1,-1,0,unrelated
3485,F0251/MID6,F0771/MID4,no,F0251,F0771,-1,-1,0,unrelated
3486,F0251/MID1,F0771/MID1,no,F0251,F0771,-1,-1,0,unrelated
3487,F0251/MID9,F0771/MID6,no,F0251,F0771,-1,-1,0,unrelated
3488,F0251/MID2,F0771/MID1,no,F0251,F0771,-1,-1,0,unrelated
3489,F0251/MID3,F0771/MID3,no,F0251,F0771,-1,-1,0,unrelated
3490,F0251/MID2,F0771/MID1,no,F0251,F0771,-1,-1,0,unrelated
3491,F0251/MID6,F0771/MID5,no,F0251,F0771,-1,-1,0,unrelated
3492,F0251/MID2,F0771/MID1,no,F0251,F0771,-1,-1,0,unrelated
3493,F0251/MID3,F0771/MID4,no,F0251,F0771,-1,-1,0,unrelated
3494,F0251/MID2,F0770/MID5,no,F0251,F0770,-1,-1,0,unrelated
3495,F0251/MID6,F0770/MID3,no,F0251,F0770,-1,-1,0,unrelated
3496,F0251/MID2,F0770/MID5,no,F0251,F0770,-1,-1,0,unrelated
3497,F0251/MID6,F0770/MID4,no,F0251,F0770,-1,-1,0,unrelated
3498,F0251/MID3,F0770/MID5,no,F0251,F0770,-1,-1,0,unrelated
3499,F0251/MID6,F0770/MID2,no,F0251,F0770,-1,-1,0,unrelated
3500,F0251/MID3,F0770/MID3,no,F0251,F0770,-1,-1,0,unrelated
3501,F0251/MID6,F0770/MID4,no,F0251,F0770,-1,-1,0,unrelated
3502,F0251/MID3,F0770/MID3,no,F0251,F0770,-1,-1,0,unrelated
3503,F0251/MID6,F0770/MID4,no,F0251,F0770,-1,-1,0,unrelated
3504,F0251/MID5,F0770/MID2,no,F0251,F0770,-1,-1,0,unrelated
3505,F0251/MID8,F0770/MID3,no,F0251,F0770,-1,-1,0,unrelated
3506,F0251/MID5,F0770/MID2,no,F0251,F0770,-1,-1,0,unrelated
3507,F0251/MID9,F0770/MID4,no,F0251,F0770,-1,-1,0,unrelated
3508,F0251/MID7,F0770/MID2,no,F0251,F0770,-1,-1,0,unrelated
3509,F0251/MID1,F0770/MID3,no,F0251,F0770,-1,-1,0,unrelated
3510,F0251/MID7,F0770/MID2,no,F0251,F0770,-1,-1,0,unrelated
3511,F0251/MID9,F0770/MID4,no,F0251,F0770,-1,-1,0,unrelated
3512,F0251/MID7,F0770/MID1,no,F0251,F0770,-1,-1,0,unrelated
3513,F0251/MID6,F0770/MID3,no,F0251,F0770,-1,-1,0,unrelated
3514,F0251/MID7,F0770/MID1,no,F0251,F0770,-1,-1,0,unrelated
3515,F0251/MID8,F0770/MID4,no,F0251,F0770,-1,-1,0,unrelated
3516,F0251/MID7,F0770/MID1,no,F0251,F0770,-1,-1,0,unrelated
3517,F0251/MID3,F0770/MID2,no,F0251,F0770,-1,-1,0,unrelated
3518,F0251/MID7,F0767/MID5,no,F0251,F0767,-1,-1,0,unrelated
3519,F0251/MID2,F0767/MID6,no,F0251,F0767,-1,-1,0,unrelated
3520,F0251/MID8,F0767/MID5,no,F0251,F0767,-1,-1,0,unrelated
3521,F0251/MID9,F0767/MID6,no,F0251,F0767,-1,-1,0,unrelated
3522,F0251/MID8,F0767/MID4,no,F0251,F0767,-1,-1,0,unrelated
3523,F0251/MID9,F0767/MID5,no,F0251,F0767,-1,-1,0,unrelated
3524,F0251/MID8,F0767/MID4,no,F0251,F0767,-1,-1,0,unrelated
3525,F0251/MID9,F0767/MID5,no,F0251,F0767,-1,-1,0,unrelated
3526,F0252/MID1,F0767/MID4,no,F0252,F0767,-1,-1,0,unrelated
3527,F0252/MID4,F0767/MID6,no,F0252,F0767,-1,-1,0,unrelated
3528,F0252/MID1,F0767/MID4,no,F0252,F0767,-1,-1,0,unrelated
3529,F0252/MID2,F0767/MID5,no,F0252,F0767,-1,-1,0,unrelated
3530,F0252/MID1,F0767/MID4,no,F0252,F0767,-1,-1,0,unrelated
3531,F0252/MID3,F0767/MID6,no,F0252,F0767,-1,-1,0,unrelated
3532,F0252/MID1,F0767/MID4,no,F0252,F0767,-1,-1,0,unrelated
3533,F0252/MID4,F0767/MID6,no,F0252,F0767,-1,-1,0,unrelated
3534,F0252/MID2,F0767/MID3,no,F0252,F0767,-1,-1,0,unrelated
3535,F0252/MID3,F0767/MID5,no,F0252,F0767,-1,-1,0,unrelated
3536,F0252/MID2,F0767/MID3,no,F0252,F0767,-1,-1,0,unrelated
3537,F0252/MID3,F0767/MID4,no,F0252,F0767,-1,-1,0,unrelated
3538,F0253/MID1,F0767/MID3,no,F0253,F0767,-1,-1,0,unrelated
3539,F0253/MID7,F0767/MID6,no,F0253,F0767,-1,-1,0,unrelated
3540,F0253/MID1,F0767/MID3,no,F0253,F0767,-1,-1,0,unrelated
3541,F0253/MID7,F0767/MID5,no,F0253,F0767,-1,-1,0,unrelated
3542,F0253/MID1,F0767/MID3,no,F0253,F0767,-1,-1,0,unrelated
3543,F0253/MID3,F0767/MID4,no,F0253,F0767,-1,-1,0,unrelated
3544,F0253/MID1,F0767/MID3,no,F0253,F0767,-1,-1,0,unrelated
3545,F0253/MID4,F0767/MID6,no,F0253,F0767,-1,-1,0,unrelated
3546,F0253/MID2,F0767/MID3,no,F0253,F0767,-1,-1,0,unrelated
3547,F0253/MID4,F0767/MID5,no,F0253,F0767,-1,-1,0,unrelated
3548,F0253/MID2,F0767/MID3,no,F0253,F0767,-1,-1,0,unrelated
3549,F0253/MID3,F0767/MID6,no,F0253,F0767,-1,-1,0,unrelated
3550,F0253/MID3,F0767/MID2,no,F0253,F0767,-1,-1,0,unrelated
3551,F0253/MID4,F0767/MID4,no,F0253,F0767,-1,-1,0,unrelated
3552,F0253/MID3,F0767/MID2,no,F0253,F0767,-1,-1,0,unrelated
3553,F0253/MID4,F0767/MID6,no,F0253,F0767,-1,-1,0,unrelated
